Name;VOLKSWAGEN - TOT RETURN IND;NESTLE 'N' - TOT RETURN IND;COCA COLA - TOT RETURN IND;INTERNATIONAL BUS.MCHS. - TOT RETURN IND 
02.10.2014;6310.41;10105.4;9280.15;2676.03
03.10.2014;6310.41;10127.37;9354.11;2701.23
06.10.2014;6261.83;10142.02;9484.63;2706.53
07.10.2014;6296.43;10039.5;9554.25;2658.85
08.10.2014;6196.04;10076.11;9691.29;2711.11
09.10.2014;6183.96;10083.43;9543.37;2669.02
10.10.2014;6065.54;10046.82;9673.89;2662
13.10.2014;6165.89;9988.24;9586.88;2627.5
14.10.2014;6252.4;9951.63;9493.34;2631.51
15.10.2014;6009.34;9805.17;9404.15;2602.16
16.10.2014;6202.02;9512.26;9258.4;2574.81
17.10.2014;6481.01;9702.65;9328.01;2606.45
20.10.2014;6328.47;9783.2;9417.2;2421.04
21.10.2014;6450.94;9849.11;8849.43;2337
22.10.2014;6479;9951.63;8836.38;2316.38
23.10.2014;6560.77;9958.95;8888.58;2321.97
24.10.2014;6509.11;9951.63;8925.57;2320.54
27.10.2014;6400.68;10010.21;8866.83;2317.53
28.10.2014;6499.07;10090.76;8823.32;2342.3
29.10.2014;6529.18;10127.37;8910.34;2340.29
30.10.2014;6671.69;10171.31;9006.05;2353.04
31.10.2014;6836.27;10310.44;9110.47;2353.75
03.11.2014;6834.27;10237.21;9095.24;2353.18
04.11.2014;6804.16;10237.21;9097.42;2328.7
05.11.2014;6890.46;10325.09;9204.01;2316.81
06.11.2014;6972.71;10347.05;9199.66;2327.41
07.11.2014;6842.29;10295.8;9206.19;2336.2
10.11.2014;6932.21;10325.09;9221.42;2356.67
11.11.2014;6814.2;10376.35;9247.52;2353.93
12.11.2014;6735.91;10383.67;9291.03;2334.04
13.11.2014;6731.9;10471.54;9308.43;2346.58
14.11.2014;6774.05;10464.22;9295.38;2366.33
17.11.2014;6786.09;10456.89;9336.71;2366.33
18.11.2014;6984.4;10486.19;9469.41;2333.61
19.11.2014;6968.7;10500.83;9619.51;2326.98
20.11.2014;6948.67;10508.16;9626.04;2315.59
21.11.2014;7045.01;10559.42;9680.42;2319.62
24.11.2014;7183.5;10508.16;9630.39;2337.35
25.11.2014;7165.44;10486.19;9665.19;2331.73
26.11.2014;7231.68;10522.8;9701.09;2334.47
27.11.2014;7265.8;10566.74;9701.09;2334.47
28.11.2014;7284.02;10625.32;9819.37;2337.64
01.12.2014;7304.94;10676.58;9758.04;2328.56
02.12.2014;7299.52;10676.58;9755.84;2344.85
03.12.2014;7258.01;10588.71;9593.76;2371.52
04.12.2014;7187.52;10559.42;9528.05;2364.74
05.12.2014;7446.44;10618;9534.62;2353.5
08.12.2014;7348.09;10596.03;9449.2;2333.17
09.12.2014;7326.01;10493.51;9208.25;2349.46
10.12.2014;7221.44;10471.54;9111.88;2313.71
11.12.2014;7326.05;10500.83;9096.55;2321.79
12.12.2014;7173.47;10332.41;8960.75;2239.77
15.12.2014;6944.66;10120.05;8886.28;2206.32
16.12.2014;7091.18;10266.5;8846.85;2182.54
17.12.2014;7065.09;10251.86;9100.93;2190.04
18.12.2014;7288;10456.89;9284.92;2272.92
19.12.2014;7307.95;10581.38;9188.54;2284.88
22.12.2014;7287.88;10639.96;9276.16;2327.12
23.12.2014;7289.88;10691.23;9411.96;2338.65
24.12.2014;7289.88;10691.23;9405.39;2332.6
25.12.2014;7289.88;10691.23;9405.39;2332.6
26.12.2014;7289.88;10691.23;9409.77;2340.09
29.12.2014;7324;10727.84;9387.87;2313.71
30.12.2014;7265.8;10683.9;9365.96;2307.08
31.12.2014;7265.8;10683.9;9247.68;2312.71
01.01.2015;7265.8;10683.9;9247.68;2312.71
02.01.2015;7135.33;10683.9;9230.16;2336.06
05.01.2015;6926.59;10515.48;9230.16;2299.3
06.01.2015;6954.69;10442.25;9300.25;2249.71
07.01.2015;7067.09;10478.87;9416.34;2235.01
08.01.2015;7247.73;10669.26;9530.24;2283.59
09.01.2015;7157.41;10639.96;9425.1;2293.53
12.01.2015;7121.29;10727.84;9339.68;2255.05
13.01.2015;7241.71;10896.26;9337.49;2260.38
14.01.2015;7217.63;10859.65;9322.16;2245.82
15.01.2015;7305.94;10185.95;9282.73;2228.09
16.01.2015;7510.67;9490.29;9315.58;2265.14
19.01.2015;7530.74;9827.14;9315.58;2265.14
20.01.2015;7566.87;9797.85;9453.58;2262.4
21.01.2015;7608.01;9666.04;9497.38;2192.34
22.01.2015;7815.75;9709.98;9589.38;2239.91
23.01.2015;8008.43;10017.53;9486.43;2246.83
26.01.2015;8068.65;10134.7;9418.53;2253.89
27.01.2015;8020.48;10317.77;9284.92;2215.12
28.01.2015;8102.81;10178.63;9181.97;2184.56
29.01.2015;8130.87;10369.02;9221.4;2241.21
30.01.2015;7924.13;10317.77;9017.7;2209.93
02.02.2015;8092.73;10412.96;9109.69;2229.39
03.02.2015;8293.45;10390.99;9118.45;2284.31
04.02.2015;8361.69;10500.83;9129.4;2262.54
05.02.2015;8405.84;10434.93;9153.5;2276.24
06.02.2015;8456.22;10405.64;9079.02;2274.94
09.02.2015;8219.18;10420.28;9030.84;2260.86
10.02.2015;8297.46;10464.22;9287.11;2301.65
11.02.2015;8297.46;10383.67;9280.54;2296.42
12.02.2015;8509.61;10339.73;9236.73;2301.07
13.02.2015;8417.81;10295.8;9197.3;2328.36
16.02.2015;8355.67;10332.41;9197.3;2328.36
17.02.2015;8409.86;10427.61;9157.88;2336.49
18.02.2015;8541.77;10412.96;9140.36;2354.34
19.02.2015;8690.86;10544.77;9223.59;2379.02
20.02.2015;8855.44;10530.13;9192.93;2375.53
23.02.2015;8906.63;10705.87;9166.64;2364.79
24.02.2015;8831.36;10749.8;9227.97;2392.66
25.02.2015;8763.11;10764.45;9210.45;2363.34
26.02.2015;8785.35;10925.55;9300.25;2335.18
27.02.2015;8907.63;10896.26;9484.24;2350.71
02.03.2015;9036.08;10954.84;9462.34;2329.52
03.03.2015;8823.33;10925.55;9407.58;2337.5
04.03.2015;8864.96;11042.71;9309.01;2314.13
05.03.2015;8962.82;11108.62;9287.11;2339.68
06.03.2015;9075.98;11152.56;9094.36;2300.78
09.03.2015;9121.27;11115.95;9065.88;2333.73
10.03.2015;9128.41;11028.07;8912.56;2290.76
11.03.2015;9528.71;11028.07;8783.33;2276.1
12.03.2015;9541.8;10998.78;8958.56;2293.23
13.03.2015;9656.29;11042.71;8812.82;2239.52
16.03.2015;10027.2;11115.95;8896.73;2280.16
17.03.2015;9987.62;11086.65;8945.3;2278.42
18.03.2015;9661.3;11159.88;8965.18;2319.79
19.03.2015;9641.67;11211.14;8837.11;2319.79
20.03.2015;9687.6;11203.82;8976.22;2364.36
23.03.2015;9391.95;11123.27;8969.59;2389.76
24.03.2015;9498.85;11006.1;8936.47;2366.1
25.03.2015;9433.7;10837.68;8932.06;2310.94
26.03.2015;9463.8;10720.52;8909.98;2331.12
27.03.2015;9462.16;10705.87;8850.36;2328.36
30.03.2015;9710.07;10874.29;8945.3;2361.31
31.03.2015;9624.17;10749.8;8954.14;2329.81
01.04.2015;9612.13;10705.87;8982.84;2310.65
02.04.2015;9565.96;10713.19;8982.84;2329.08
03.04.2015;9565.96;10713.19;8982.84;2329.08
06.04.2015;9565.96;10713.19;9091.05;2352.16
07.04.2015;9545.89;10852.33;9055.71;2352.6
08.04.2015;9588;10881.62;9029.22;2349.41
09.04.2015;9700.44;11006.1;9064.55;2356.52
10.04.2015;9806.82;11115.95;9027.01;2364.07
13.04.2015;9659.9;11064.69;8987.26;2357.1
14.04.2015;9594.14;11064.69;8945.3;2355.94
15.04.2015;9475.64;11130.59;8921.02;2382.5
16.04.2015;9323.1;11218.46;8965.18;2367.99
17.04.2015;9196.65;11123.27;8898.94;2332.28
20.04.2015;9112.36;11159.88;8978.43;2411.97
21.04.2015;9066.19;11205.13;9004.93;2384.39
22.04.2015;9086.26;11197.58;9121.96;2400.36
23.04.2015;9112.36;11197.58;9042.46;2471.19
24.04.2015;9216.72;11235.29;9029.22;2464.52
27.04.2015;9692.33;11310.69;9015.97;2478.31
28.04.2015;9553.92;11265.45;9002.72;2524.61
29.04.2015;9168.55;11039.23;8940.89;2531.58
30.04.2015;9144.47;10993.99;8956.35;2486.44
01.05.2015;9144.47;10993.99;9033.63;2520.98
04.05.2015;9150.49;11009.07;9044.68;2525.34
05.05.2015;9032.07;10895.96;8998.3;2512.42
06.05.2015;8947.73;10730.07;8978.43;2487.31
07.05.2015;9005.21;10760.24;8987.26;2501.06
08.05.2015;9265.72;10941.21;9049.09;2525.78
11.05.2015;9224.7;10956.29;9040.26;2502.96
12.05.2015;8978.54;10828.1;8985.05;2494.62
13.05.2015;8898.54;10813.02;9064.55;2519.93
14.05.2015;9021.08;10813.02;9163.91;2545.81
15.05.2015;8902.64;10835.64;9168.33;2534.26
18.05.2015;9130.34;10903.51;9124.17;2531.33
19.05.2015;9600;11069.39;9121.96;2537.48
20.05.2015;9491.36;11054.32;9130.79;2541.57
21.05.2015;9399.05;11069.39;9104.29;2535.43
22.05.2015;9401.11;11076.94;9099.88;2519.05
25.05.2015;9401.11;11076.94;9099.88;2519.05
26.05.2015;9257.52;11001.53;9051.3;2488.48
27.05.2015;9335.46;11107.1;9080;2515.83
28.05.2015;9167.26;11122.18;9084.42;2511.59
29.05.2015;9025.72;10993.99;9044.68;2481.46
01.06.2015;8994.99;10986.45;9040.26;2489.21
02.06.2015;8863.67;10880.88;9051.3;2481.46
03.06.2015;8892.39;10797.94;9024.8;2485.41
04.06.2015;8820.59;10737.61;8962.97;2462.88
05.06.2015;8767.21;10571.73;8854.77;2448.55
08.06.2015;8594.95;10526.48;8868.02;2418.41
09.06.2015;8571.93;10451.08;8876.85;2423.39
10.06.2015;8834.91;10518.94;8905.56;2470.78
11.06.2015;8828.79;10586.8;8927.64;2468.73
12.06.2015;8685.2;10481.24;8896.47;2442.55
15.06.2015;8498.54;10436;8814.1;2431.87
16.06.2015;8527.25;10466.16;8923.19;2440.35
17.06.2015;8479.95;10405.84;8965.49;2445.18
18.06.2015;8512.89;10413.38;9050.09;2460.98
19.06.2015;8541.61;10398.29;8994.43;2442.55
22.06.2015;8834.95;10541.56;9012.24;2453.37
23.06.2015;8978.54;10632.05;8989.98;2466.39
24.06.2015;8830.85;10564.18;8947.68;2442.26
25.06.2015;8812.38;10518.94;8909.83;2429.24
26.06.2015;8953.93;10526.48;8905.38;2420.17
29.06.2015;8594.54;10398.29;8771.8;2383.75
30.06.2015;8652.38;10179.62;8733.95;2379.21
01.07.2015;8786.13;10337.97;8794.06;2405.98
02.07.2015;8667.15;10405.84;8791.84;2414.76
03.07.2015;8640.48;10345.51;8791.84;2414.76
06.07.2015;8543.66;10375.68;8776.25;2409.49
07.07.2015;8390.6;10345.51;8961.04;2413.44
08.07.2015;8098.53;10428.46;8874.21;2386.53
09.07.2015;8376.77;10564.18;8887.57;2396.62
10.07.2015;8410.29;10677.29;8992.21;2441.96
13.07.2015;8447.25;10737.61;9052.32;2477.51
14.07.2015;8316.67;10828.1;9165.86;2466.24
15.07.2015;8175.62;10797.94;9156.96;2465.07
16.07.2015;8322.78;10948.75;9234.88;2501.2
17.07.2015;8328.98;11009.07;9183.67;2523.29
20.07.2015;8275.85;11039.23;9212.61;2533.67
21.07.2015;8164.17;10986.45;9170.31;2385.21
22.07.2015;8037.98;10911.05;9105.75;2345.43
23.07.2015;8129.05;10948.75;9092.39;2365.61
24.07.2015;7750.22;10865.8;9003.34;2336.65
27.07.2015;7615.08;10752.7;9025.6;2326.7
28.07.2015;7868.79;10843.18;9027.83;2341.04
29.07.2015;7643.14;10993.99;9036.73;2356.25
30.07.2015;7602.12;10993.99;9030.05;2354.35
31.07.2015;7540.58;11039.23;9145.82;2369.41
03.08.2015;7570.32;11092.02;9248.23;2321.44
04.08.2015;7639.04;11122.18;9317.25;2305.2
05.08.2015;7837.65;11137.26;9377.36;2309.59
06.08.2015;7819.55;11084.48;9332.84;2305.49
07.08.2015;7853.4;11054.32;9299.44;2287.8
10.08.2015;7967.78;11122.18;9279.4;2311.84
11.08.2015;7657.38;11061.86;9234.88;2293.55
12.08.2015;7330.32;10888.43;9185.89;2303.13
13.08.2015;7425.71;11182.5;9150.28;2287.06
14.08.2015;7394.94;11303.15;9183.67;2297.09
17.08.2015;7322.4;11310.69;9205.94;2305.35
18.08.2015;7188.82;11303.15;9194.8;2300.92
19.08.2015;7044.16;11220.2;9079.03;2270.39
20.08.2015;6865.7;11076.94;9027.83;2251.51
21.08.2015;6756.86;10722.54;8800.74;2195.32
24.08.2015;6605.18;10315.35;8544.71;2115.98
25.08.2015;6807.86;10632.05;8457.88;2078.96
26.08.2015;6836.98;10466.16;8622.63;2163.61
27.08.2015;7050.36;10707.45;8742.86;2190.75
28.08.2015;6974.42;10692.37;8782.93;2182.49
31.08.2015;6843.14;10752.7;8753.99;2181.16
01.09.2015;6601.08;10571.73;8627.09;2104.32
02.09.2015;6535.44;10601.89;8660.48;2139.28
03.09.2015;6711.36;10722.54;8718.37;2164.79
04.09.2015;6533.1;10639.59;8575.88;2119.37
07.09.2015;6624.06;10730.07;8575.88;2119.37
08.09.2015;6787.75;10745.16;8660.48;2171.43
09.09.2015;6938.32;10926.13;8526.9;2139.28
10.09.2015;6890.89;10865.8;8553.61;2156.24
11.09.2015;6850.32;10828.1;8562.52;2173.49
14.09.2015;6806.21;10790.4;8555.79;2148.13
15.09.2015;6837.52;10993.99;8645.61;2175.85
16.09.2015;6864.14;11069.39;8791.57;2188.83
17.09.2015;6875.96;11159.88;8843.22;2184.85
18.09.2015;6612.12;11076.94;8753.4;2131.31
21.09.2015;5518;11159.88;8800.55;2160.37
22.09.2015;4701.17;10850.72;8710.73;2130.13
23.09.2015;5035.9;10813.02;8703.99;2118.78
24.09.2015;4906.5;10616.97;8791.57;2129.84
25.09.2015;4756.68;10918.59;8897.12;2144.74
28.09.2015;4393.88;10843.18;8876.91;2101.96
29.09.2015;4283.11;10737.61;8906.1;2101.23
30.09.2015;4347.36;11046.77;9009.4;2138.1
01.10.2015;4346.7;11046.77;8937.54;2117.75
02.10.2015;4205.16;11061.86;9070.03;2132.35
05.10.2015;4262.6;11265.45;9209.26;2198.12
06.10.2015;4430.81;11280.53;9198.03;2194.29
07.10.2015;4873.89;11144.8;9323.79;2213.61
08.10.2015;4820.55;11205.13;9427.08;2245.91
09.10.2015;5128.25;11205.13;9436.07;2247.53
12.10.2015;5476.97;11288.07;9431.57;2229.1
13.10.2015;5316.97;11310.69;9352.98;2206.68
14.10.2015;5333.38;11212.66;9359.71;2212.43
15.10.2015;5087.22;11333.31;9413.61;2213.61
16.10.2015;4992.86;11122.18;9436.07;2218.04
19.10.2015;4886.2;11084.48;9429.33;2200.78
20.10.2015;4789.79;11076.94;9496.7;2074.24
21.10.2015;4968.25;11046.77;9474.24;2078.37
22.10.2015;5091.32;11280.53;9710.03;2125.12
23.10.2015;5025.68;11386.09;9608.98;2133.82
26.10.2015;5148.76;11348.39;9564.06;2118.78
27.10.2015;5046.2;11340.85;9568.55;2033.24
28.10.2015;5165.17;11423.8;9595.5;2077.04
29.10.2015;5168.86;11461.5;9608.98;2072.91
30.10.2015;5189.25;11401.18;9510.17;2065.98
02.11.2015;5046.2;11318.23;9485.47;2070.25
03.11.2015;4943.63;11363.48;9467.5;2092.53
04.11.2015;4822.61;11431.34;9424.84;2088.84
05.11.2015;4947.73;11491.66;9505.68;2063.18
06.11.2015;5005.17;11378.55;9422.59;2058.16
09.11.2015;4921.07;11280.53;9328.27;2014.39
10.11.2015;4928.45;11257.91;9379.93;2016.77
11.11.2015;4898.5;11295.61;9440.55;2010.08
12.11.2015;4802.34;11250.37;9337.26;1980.6
13.11.2015;4810.3;11084.48;9292.35;1961.39
16.11.2015;4832.86;11099.56;9422.59;1990.57
17.11.2015;4800.04;11333.31;9357.47;1992.21
18.11.2015;4943.63;11431.34;9494.45;2021.99
19.11.2015;5158.61;11476.58;9680.84;2035.68
20.11.2015;4996.96;11469.04;9528.13;2061.88
23.11.2015;5148.76;11423.8;9647.15;2061.29
24.11.2015;5249.69;11280.53;9736.98;2063.37
25.11.2015;5371.12;11416.26;9736.98;2054.44
26.11.2015;5579.54;11461.5;9736.98;2054.44
27.11.2015;5528.25;11521.82;9763.92;2061.29
30.11.2015;5817.48;11514.29;9644;2075.58
01.12.2015;5641.07;11506.74;9705.09;2103.27
02.12.2015;5620.56;11574.61;9677.94;2079.75
03.12.2015;5630.82;11416.26;9607.79;2068.14
04.12.2015;5723.13;11340.85;9795.6;2090.61
07.12.2015;5600.05;11363.48;9775.24;2077.51
08.12.2015;5456.46;11235.29;9732.24;2055.18
09.12.2015;5723.13;11114.64;9653.05;2033.75
10.12.2015;5743.64;11122.18;9675.67;2036.28
11.12.2015;5600.05;10933.67;9564.8;2003.38
14.12.2015;5405.18;10790.4;9605.53;2023.62
15.12.2015;5530.06;11024.15;9745.82;2051.31
16.12.2015;5554.92;11039.23;9920.05;2073.64
17.12.2015;5688.25;11092.02;9840.86;2035.83
18.12.2015;5669.79;11016.61;9616.84;2008.29
21.12.2015;5725.18;10903.51;9680.2;2017.22
22.12.2015;5804.89;10775.32;9795.6;2053.4
23.12.2015;5866.72;11061.86;9881.59;2062.48
24.12.2015;5866.72;11061.86;9852.17;2058.16
25.12.2015;5866.72;11061.86;9852.17;2058.16
28.12.2015;5870.82;11099.56;9840.86;2048.63
29.12.2015;5907.74;11333.31;9890.64;2080.94
30.12.2015;5846.2;11242.83;9858.96;2074.39
31.12.2015;5846.2;11242.83;9720.93;2048.78
01.01.2016;5846.2;11242.83;9720.93;2048.78
04.01.2016;5650.8;11092.02;9594.21;2023.92
05.01.2016;5357.63;11129.72;9628.16;2022.43
06.01.2016;5346.51;11016.61;9576.11;2012.31
07.01.2016;5018.3;10760.24;9417.71;1977.92
08.01.2016;5181.58;10601.89;9392.82;1959.61
11.01.2016;5203.78;10594.35;9408.67;1983.43
12.01.2016;5218.46;10828.1;9530.86;1978.51
13.01.2016;5293.17;10948.75;9469.76;1952.76
14.01.2016;5251.33;10752.7;9476.55;1978.66
15.01.2016;4896.45;10571.73;9390.56;1935.79
18.01.2016;4863.63;10564.18;9390.56;1935.79
19.01.2016;4996.96;10745.16;9485.6;1907.2
20.01.2016;4765.95;10496.32;9363.41;1814.16
21.01.2016;5085.34;10639.59;9365.67;1829.79
22.01.2016;5124.14;10873.34;9517.28;1823.69
25.01.2016;5056.45;10918.59;9539.91;1817.43
26.01.2016;5120.74;11046.77;9521.8;1825.03
27.01.2016;5153.52;11144.8;9524.07;1800.76
28.01.2016;5003.12;11039.23;9632.68;1819.52
29.01.2016;4951.84;11340.85;9711.88;1857.78
01.02.2016;4903.84;11401.18;9729.98;1858.37
02.02.2016;4816.95;11386.09;9603.27;1830.24
03.02.2016;4702.4;11340.85;9666.63;1856.74
04.02.2016;4743.59;11220.2;9623.63;1900.36
05.02.2016;4883.98;11061.86;9603.27;1914.05
08.02.2016;4607.01;10986.45;9650.78;1909.74
09.02.2016;4469.45;10813.02;9797.87;1865.97
10.02.2016;4592.37;10986.45;9628.16;1807.62
11.02.2016;4504.82;10684.83;9596.48;1772.42
12.02.2016;4532.27;10843.18;9754.87;1820.4
15.02.2016;4922.71;11099.56;9754.87;1820.4
16.02.2016;4869.79;11016.61;9811.44;1845.97
17.02.2016;5063.51;11174.96;9840.86;1896.5
18.02.2016;5134.28;10760.24;9868.01;1992
19.02.2016;4849.72;10684.83;9904.22;2001.48
22.02.2016;5003.12;10730.07;9942.68;2011.85
23.02.2016;4970.18;10586.8;9886.11;1991.25
24.02.2016;4837.99;10466.16;9935.89;1997.27
25.02.2016;4789.79;10594.35;9992.46;2022.83
26.02.2016;4994.42;10624.51;9761.66;1985.69
29.02.2016;5210.3;10571.73;9759.4;1970.65
01.03.2016;5366.16;10790.4;9886.11;2020.88
02.03.2016;5478;10767.78;9904.22;2049.9
03.03.2016;5549.05;10677.29;9947.21;2072.46
04.03.2016;5664.34;10782.86;9981.15;2072.46
07.03.2016;5518;10790.4;9958.52;2107.81
08.03.2016;5353.89;10745.16;10028.67;2091.56
09.03.2016;5337.48;10782.86;10139.55;2111.72
10.03.2016;5128.25;10707.45;10234.58;2108.41
11.03.2016;5349.79;10790.4;10306.99;2141.05
14.03.2016;5433.2;10797.94;10327.52;2147.36
15.03.2016;5257.48;10767.78;10316.11;2150.07
16.03.2016;5353.89;10828.1;10272.79;2177.59
17.03.2016;5338.1;10782.86;10436.97;2211.43
18.03.2016;5313.32;10775.32;10398.21;2212.18
21.03.2016;5320.46;10775.32;10414.17;2235.34
22.03.2016;5445.05;10654.67;10375.4;2227.37
23.03.2016;5333.38;10797.94;10366.28;2186.77
24.03.2016;5201.48;10654.67;10393.64;2225.12
25.03.2016;5201.48;10654.67;10393.64;2225.12
28.03.2016;5201.48;10654.67;10443.81;2231.88
29.03.2016;5134.16;10835.64;10598.87;2245.87
30.03.2016;5272.95;10895.96;10621.68;2232.04
31.03.2016;5210.3;10835.64;10578.35;2277.76
01.04.2016;5079.84;10722.54;10678.68;2293.85
04.04.2016;5054.4;10730.07;10692.36;2287.08
05.04.2016;4904.13;10715;10610.27;2255.95
06.04.2016;4953.89;10843.18;10651.32;2256.25
07.04.2016;4954.38;10850.72;10571.51;2229.63
08.04.2016;4955.82;10941.21;10687.8;2246.17
11.04.2016;5001.07;10903.51;10589.75;2244.67
12.04.2016;5004.14;10919.07;10637.64;2250.38
13.04.2016;5156.97;11082.51;10498.54;2274.45
14.04.2016;5243.12;11300.42;10450.65;2273.39
15.04.2016;5137.6;11315.98;10512.22;2281.82
18.04.2016;5157.63;11300.42;10539.59;2294
19.04.2016;5273.89;11510.55;10626.24;2165.71
20.04.2016;5538.51;11494.99;10117.73;2197.44
21.04.2016;5684.15;11417.16;9955.82;2245.42
22.04.2016;5585.69;11261.51;10156.49;2233.39
25.04.2016;5499.54;11269.29;10195.26;2238.05
26.04.2016;5614.41;11269.29;10154.21;2242.11
27.04.2016;5786.71;11292.64;10188.41;2263.02
28.04.2016;5805.18;11284.86;10177.02;2211.88
29.04.2016;5686.2;11129.2;10215.78;2194.89
02.05.2016;5613.46;11175.9;10256.82;2184.81
03.05.2016;5485.18;11074.72;10224.9;2167.67
04.05.2016;5415.27;10973.55;10256.82;2169.47
05.05.2016;5323.12;10973.55;10275.07;2202.86
06.05.2016;5431.84;11051.38;10334.36;2236.25
09.05.2016;5530.3;11121.42;10316.11;2237.01
10.05.2016;5742.45;11253.73;10432.41;2276.94
11.05.2016;5698.51;11323.77;10366.28;2261.45
12.05.2016;5552.87;11300.42;10450.65;2259.78
13.05.2016;5540.56;11362.68;10341.2;2242.77
16.05.2016;5540.56;11362.68;10402.77;2269.19
17.05.2016;5418.39;11323.77;10204.38;2247.03
18.05.2016;5544.66;11347.12;10142.81;2237.01
19.05.2016;5546.92;11245.94;10106.33;2200.42
20.05.2016;5526.2;11331.55;10021.95;2235.64
23.05.2016;5507.74;11362.68;10026.52;2228.35
24.05.2016;5643.13;11456.07;10117.73;2251.73
25.05.2016;5712.87;11424.94;10120.01;2303.05
26.05.2016;5721.07;11557.25;10190.7;2314.44
27.05.2016;5725.18;11557.25;10211.22;2320.51
30.05.2016;5778.51;11541.68;10211.22;2320.51
31.05.2016;5712.87;11424.94;10170.18;2334.17
01.06.2016;5606.2;11424.94;10192.98;2315.5
02.06.2016;5734.04;11432.73;10197.54;2330.53
03.06.2016;5579.13;11417.16;10270.51;2321.27
06.06.2016;5655.43;11440.51;10345.76;2318.84
07.06.2016;5712.87;11510.55;10334.36;2327.95
08.06.2016;5637.91;11424.94;10386.8;2338.12
09.06.2016;5506.47;11362.68;10434.69;2329.32
10.06.2016;5438;11222.6;10487.14;2313.37
13.06.2016;5280.79;11043.59;10368.56;2296.82
14.06.2016;5236.97;10895.72;10350.18;2293.48
15.06.2016;5302.61;10911.29;10343.28;2287.72
16.06.2016;5210.3;10864.59;10412.22;2293.48
17.06.2016;5321.07;10856.81;10292.73;2307.6
20.06.2016;5554.92;11074.72;10336.39;2332.2
21.06.2016;5435.98;11183.68;10370.86;2338.88
22.06.2016;5391.64;11160.33;10308.81;2321.72
23.06.2016;5565.59;11261.51;10359.37;2358.62
24.06.2016;5235.06;11129.2;10095.1;2225.62
27.06.2016;4968.17;11066.94;10060.63;2178.7
28.06.2016;5130.48;11432.73;10152.55;2212.11
29.06.2016;5021.55;11635.07;10212.3;2254.01
30.06.2016;5009.19;11697.34;10416.82;2304.42
01.07.2016;5163.62;11837.43;10368.56;2313.07
04.07.2016;5013.46;11845.21;10368.56;2313.07
05.07.2016;4890.65;11767.38;10439.8;2302.9
06.07.2016;4883.43;11790.73;10403.03;2313.37
07.07.2016;4814.2;11923.04;10361.67;2316.87
08.07.2016;4968.17;12031.99;10428.31;2345.11
11.07.2016;5074.6;12140.95;10471.97;2358.31
12.07.2016;5234.89;12140.95;10474.27;2384.28
13.07.2016;5120.91;12117.6;10511.04;2399.16
14.07.2016;5243.27;12148.73;10499.55;2433.47
15.07.2016;5233;12117.6;10485.76;2425.88
18.07.2016;5235.47;12156.52;10485.76;2427.09
19.07.2016;5239.57;12102.04;10485.76;2422.84
20.07.2016;5381.52;12156.52;10458.18;2449.87
21.07.2016;5343.87;12125.38;10444.39;2436.05
22.07.2016;5341.81;12164.3;10531.72;2460.65
25.07.2016;5404.71;12164.3;10471.97;2469.45
26.07.2016;5450.62;12218.77;10313.41;2461.4
27.07.2016;5572.2;12140.95;9973.3;2457
28.07.2016;5391.62;12016.43;10030.75;2450.02
29.07.2016;5446.8;12094.25;10026.16;2438.63
01.08.2016;5398.89;12094.25;9984.79;2451.23
02.08.2016;5221.71;11993.08;10003.18;2438.02
03.08.2016;5206.44;11938.6;10028.46;2439.39
